customer_id,name,tier
1116,Customer_1116,Silver
1117,Customer_1117,Silver
1118,Customer_1118,Bronze
1119,Customer_1119,Gold
1120,Customer_1120,Gold
1121,Customer_1121,Bronze
1122,Customer_1122,Bronze
1123,Customer_1123,Bronze
1124,Customer_1124,Silver
1125,Customer_1125,Bronze
1126,Customer_1126,Bronze
1127,Customer_1127,Silver
1128,Customer_1128,Silver
1129,Customer_1129,Silver
1130,Customer_1130,Bronze
1131,Customer_1131,Gold
1132,Customer_1132,Bronze
1133,Customer_1133,Gold
1134,Customer_1134,Silver
1135,Customer_1135,Bronze
1136,Customer_1136,Silver
1137,Customer_1137,Bronze
1138,Customer_1138,Gold
1139,Customer_1139,Silver
1140,Customer_1140,Silver
1141,Customer_1141,Silver
1142,Customer_1142,Gold
1143,Customer_1143,Silver
1144,Customer_1144,Bronze
1145,Customer_1145,Bronze
1146,Customer_1146,Silver
1147,Customer_1147,Bronze
1148,Customer_1148,Bronze
1149,Customer_1149,Silver
1150,Customer_1150,Bronze
1151,Customer_1151,Silver
1152,Customer_1152,Bronze
1153,Customer_1153,Silver
1154,Customer_1154,Gold
1155,Customer_1155,Silver
1156,Customer_1156,Gold
1157,Customer_1157,Bronze
1158,Customer_1158,Silver
1159,Customer_1159,Gold
1160,Customer_1160,Gold
1161,Customer_1161,Silver
1162,Customer_1162,Silver
1163,Customer_1163,Gold
1164,Customer_1164,Silver
1165,Customer_1165,Silver
1166,Customer_1166,Silver
1167,Customer_1167,Gold
1168,Customer_1168,Bronze
1169,Customer_1169,Gold
1170,Customer_1170,Gold
1171,Customer_1171,Gold
1172,Customer_1172,Bronze
1173,Customer_1173,Silver
1174,Customer_1174,Bronze
1175,Customer_1175,Gold
1176,Customer_1176,Gold
1177,Customer_1177,Gold
1178,Customer_1178,Bronze
1179,Customer_1179,Bronze
1180,Customer_1180,Gold
1181,Customer_1181,Gold
1182,Customer_1182,Gold
1183,Customer_1183,Silver
1184,Customer_1184,Gold
1185,Customer_1185,Silver
1186,Customer_1186,Bronze
1187,Customer_1187,Gold
1188,Customer_1188,Gold
1189,Customer_1189,Gold
1190,Customer_1190,Gold
1191,Customer_1191,Gold
1192,Customer_1192,Gold
1193,Customer_1193,Bronze
1194,Customer_1194,Gold
1195,Customer_1195,Gold
1196,Customer_1196,Bronze
1197,Customer_1197,Gold
1198,Customer_1198,Gold
1199,Customer_1199,Silver
1200,Customer_1200,Silver
1201,Customer_1201,Silver
1202,Customer_1202,Silver
1203,Customer_1203,Silver
1204,Customer_1204,Silver
1205,Customer_1205,Silver
1206,Customer_1206,Gold
1207,Customer_1207,Silver
1208,Customer_1208,Gold
1209,Customer_1209,Bronze
1210,Customer_1210,Silver
1211,Customer_1211,Gold
1212,Customer_1212,Gold
1213,Customer_1213,Bronze
1214,Customer_1214,Gold
1215,Customer_1215,Gold
1216,Customer_1216,Silver
1217,Customer_1217,Silver
1218,Customer_1218,Silver
1219,Customer_1219,Silver
1220,Customer_1220,Gold
1221,Customer_1221,Bronze
1222,Customer_1222,Bronze
1223,Customer_1223,Silver
1224,Customer_1224,Silver
1225,Customer_1225,Bronze
1226,Customer_1226,Silver
1227,Customer_1227,Bronze
1228,Customer_1228,Silver
1229,Customer_1229,Bronze
1230,Customer_1230,Silver
1231,Customer_1231,Gold
1232,Customer_1232,Silver
1233,Customer_1233,Gold
1234,Customer_1234,Silver
1235,Customer_1235,Bronze
1236,Customer_1236,Bronze
1237,Customer_1237,Gold
1238,Customer_1238,Silver
1239,Customer_1239,Gold
1240,Customer_1240,Gold
1241,Customer_1241,Silver
1242,Customer_1242,Bronze
1243,Customer_1243,Silver
1244,Customer_1244,Bronze
1245,Customer_1245,Bronze
1246,Customer_1246,Gold
1247,Customer_1247,Gold
1248,Customer_1248,Silver
1249,Customer_1249,Silver
1250,Customer_1250,Silver
1251,Customer_1251,Bronze
1252,Customer_1252,Silver
1253,Customer_1253,Bronze
1254,Customer_1254,Silver
1255,Customer_1255,Silver
1256,Customer_1256,Bronze
1257,Customer_1257,Silver
1258,Customer_1258,Silver
1259,Customer_1259,Gold
1260,Customer_1260,Bronze
1261,Customer_1261,Gold
1262,Customer_1262,Bronze
1263,Customer_1263,Silver
1264,Customer_1264,Bronze
1265,Customer_1265,Gold
1266,Customer_1266,Gold
1267,Customer_1267,Bronze
1268,Customer_1268,Silver
1269,Customer_1269,Gold
1270,Customer_1270,Gold
1271,Customer_1271,Bronze
1272,Customer_1272,Gold
1273,Customer_1273,Gold
1274,Customer_1274,Silver
1275,Customer_1275,Silver
1276,Customer_1276,Silver
1277,Customer_1277,Gold
1278,Customer_1278,Gold
1279,Customer_1279,Gold
1280,Customer_1280,Gold
1281,Customer_1281,Bronze
1282,Customer_1282,Silver
1283,Customer_1283,Bronze
1284,Customer_1284,Silver
1285,Customer_1285,Gold
1286,Customer_1286,Bronze
1287,Customer_1287,Gold
1288,Customer_1288,Silver
1289,Customer_1289,Silver
1290,Customer_1290,Gold
1291,Customer_1291,Silver
1292,Customer_1292,Silver
1293,Customer_1293,Silver
1294,Customer_1294,Bronze
1295,Customer_1295,Gold
1296,Customer_1296,Gold
1297,Customer_1297,Bronze
1298,Customer_1298,Bronze
1299,Customer_1299,Bronze
1300,Customer_1300,Gold
1301,Customer_1301,Bronze
1302,Customer_1302,Gold
1303,Customer_1303,Gold
1304,Customer_1304,Gold
1305,Customer_1305,Silver
1306,Customer_1306,Silver
1307,Customer_1307,Silver
1308,Customer_1308,Gold
1309,Customer_1309,Gold
1310,Customer_1310,Gold
1311,Customer_1311,Silver
1312,Customer_1312,Bronze
1313,Customer_1313,Silver
1314,Customer_1314,Bronze
1315,Customer_1315,Silver
1316,Customer_1316,Gold
1317,Customer_1317,Silver
1318,Customer_1318,Gold
1319,Customer_1319,Gold
1320,Customer_1320,Gold
1321,Customer_1321,Silver
1322,Customer_1322,Silver
1323,Customer_1323,Gold
1324,Customer_1324,Bronze
1325,Customer_1325,Gold
1326,Customer_1326,Bronze
1327,Customer_1327,Gold
1328,Customer_1328,Gold
1329,Customer_1329,Bronze
1330,Customer_1330,Bronze
1331,Customer_1331,Bronze
1332,Customer_1332,Gold
1333,Customer_1333,Silver
1334,Customer_1334,Silver
1335,Customer_1335,Silver
1336,Customer_1336,Silver
1337,Customer_1337,Gold
1338,Customer_1338,Bronze
1339,Customer_1339,Gold
1340,Customer_1340,Gold
1341,Customer_1341,Silver
1342,Customer_1342,Bronze
1343,Customer_1343,Silver
1344,Customer_1344,Silver
1345,Customer_1345,Silver
1346,Customer_1346,Gold
1347,Customer_1347,Silver
1348,Customer_1348,Gold
1349,Customer_1349,Silver
1350,Customer_1350,Bronze
1351,Customer_1351,Gold
1352,Customer_1352,Bronze
1353,Customer_1353,Gold
1354,Customer_1354,Silver
1355,Customer_1355,Silver
1356,Customer_1356,Bronze
1357,Customer_1357,Gold
1358,Customer_1358,Gold
1359,Customer_1359,Bronze
1360,Customer_1360,Bronze
1361,Customer_1361,Bronze
1362,Customer_1362,Gold
1363,Customer_1363,Gold
1364,Customer_1364,Gold
1365,Customer_1365,Gold
1366,Customer_1366,Silver
1367,Customer_1367,Silver
1368,Customer_1368,Gold
1369,Customer_1369,Gold
1370,Customer_1370,Gold
1371,Customer_1371,Gold
1372,Customer_1372,Gold
1373,Customer_1373,Gold
1374,Customer_1374,Gold
1375,Customer_1375,Gold
1376,Customer_1376,Gold
1377,Customer_1377,Gold
1378,Customer_1378,Gold
1379,Customer_1379,Gold
1380,Customer_1380,Bronze
1381,Customer_1381,Silver
1382,Customer_1382,Silver
1383,Customer_1383,Silver
1384,Customer_1384,Gold
1385,Customer_1385,Silver
1386,Customer_1386,Silver
1387,Customer_1387,Bronze
1388,Customer_1388,Gold
1389,Customer_1389,Silver
1390,Customer_1390,Gold
1391,Customer_1391,Silver
1392,Customer_1392,Gold
1393,Customer_1393,Bronze
1394,Customer_1394,Silver
1395,Customer_1395,Silver
1396,Customer_1396,Gold
1397,Customer_1397,Silver
1398,Customer_1398,Gold
1399,Customer_1399,Bronze
1400,Customer_1400,Silver
1401,Customer_1401,Bronze
1402,Customer_1402,Silver
1403,Customer_1403,Bronze
1404,Customer_1404,Gold
1405,Customer_1405,Bronze
1406,Customer_1406,Gold
1407,Customer_1407,Bronze
1408,Customer_1408,Gold
1409,Customer_1409,Gold
1410,Customer_1410,Bronze
1411,Customer_1411,Bronze
1412,Customer_1412,Silver
1413,Customer_1413,Bronze
1414,Customer_1414,Bronze
1415,Customer_1415,Gold
1416,Customer_1416,Bronze
1417,Customer_1417,Silver
1418,Customer_1418,Gold
1419,Customer_1419,Silver
1420,Customer_1420,Bronze
1421,Customer_1421,Silver
1422,Customer_1422,Bronze
1423,Customer_1423,Gold
1424,Customer_1424,Gold
1425,Customer_1425,Gold
1426,Customer_1426,Gold
1427,Customer_1427,Silver
1428,Customer_1428,Gold
1429,Customer_1429,Gold
1430,Customer_1430,Gold
1431,Customer_1431,Gold
1432,Customer_1432,Gold
1433,Customer_1433,Bronze
1434,Customer_1434,Silver
1435,Customer_1435,Gold
1436,Customer_1436,Bronze
1437,Customer_1437,Silver
1438,Customer_1438,Gold
1439,Customer_1439,Gold
1440,Customer_1440,Gold
1441,Customer_1441,Bronze
1442,Customer_1442,Bronze
1443,Customer_1443,Gold
1444,Customer_1444,Bronze
1445,Customer_1445,Bronze
1446,Customer_1446,Silver
1447,Customer_1447,Bronze
1448,Customer_1448,Bronze
1449,Customer_1449,Silver
1450,Customer_1450,Bronze
1451,Customer_1451,Silver
1452,Customer_1452,Bronze
1453,Customer_1453,Bronze
1454,Customer_1454,Silver
1455,Customer_1455,Bronze
1456,Customer_1456,Silver
1457,Customer_1457,Gold
1458,Customer_1458,Bronze
1459,Customer_1459,Bronze
1460,Customer_1460,Silver
1461,Customer_1461,Bronze
1462,Customer_1462,Silver
1463,Customer_1463,Silver
1464,Customer_1464,Gold
1465,Customer_1465,Bronze
1466,Customer_1466,Bronze
1467,Customer_1467,Gold
1468,Customer_1468,Gold
1469,Customer_1469,Gold
1470,Customer_1470,Bronze
1471,Customer_1471,Gold
1472,Customer_1472,Gold
1473,Customer_1473,Bronze
1474,Customer_1474,Gold
1475,Customer_1475,Bronze
1476,Customer_1476,Gold
1477,Customer_1477,Bronze
1478,Customer_1478,Bronze
1479,Customer_1479,Silver
1480,Customer_1480,Bronze
1481,Customer_1481,Silver
1482,Customer_1482,Gold
1483,Customer_1483,Silver
1484,Customer_1484,Silver
1485,Customer_1485,Gold
1486,Customer_1486,Bronze
1487,Customer_1487,Silver
1488,Customer_1488,Bronze
1489,Customer_1489,Gold
1490,Customer_1490,Gold
1491,Customer_1491,Bronze
1492,Customer_1492,Gold
1493,Customer_1493,Bronze
1494,Customer_1494,Bronze
1495,Customer_1495,Silver
1496,Customer_1496,Silver
1497,Customer_1497,Gold
1498,Customer_1498,Gold
1499,Customer_1499,Bronze
1500,Customer_1500,Silver
1501,Customer_1501,Silver
1502,Customer_1502,Bronze
1503,Customer_1503,Silver
1504,Customer_1504,Gold
1505,Customer_1505,Silver
1506,Customer_1506,Silver
1507,Customer_1507,Bronze
1508,Customer_1508,Gold
1509,Customer_1509,Gold
1510,Customer_1510,Bronze
1511,Customer_1511,Silver
1512,Customer_1512,Silver
1513,Customer_1513,Gold
1514,Customer_1514,Bronze
1515,Customer_1515,Bronze
1516,Customer_1516,Bronze
1517,Customer_1517,Gold
1518,Customer_1518,Bronze
1519,Customer_1519,Silver
1520,Customer_1520,Bronze
1521,Customer_1521,Bronze
1522,Customer_1522,Gold
1523,Customer_1523,Silver
1524,Customer_1524,Silver
1525,Customer_1525,Bronze
1526,Customer_1526,Silver
1527,Customer_1527,Silver
1528,Customer_1528,Gold
1529,Customer_1529,Gold
1530,Customer_1530,Bronze
1531,Customer_1531,Silver
1532,Customer_1532,Gold
1533,Customer_1533,Bronze
1534,Customer_1534,Silver
1535,Customer_1535,Silver
1536,Customer_1536,Gold
1537,Customer_1537,Silver
1538,Customer_1538,Gold
1539,Customer_1539,Silver
1540,Customer_1540,Gold
1541,Customer_1541,Bronze
1542,Customer_1542,Bronze
1543,Customer_1543,Silver
1544,Customer_1544,Bronze
1545,Customer_1545,Gold
1546,Customer_1546,Gold
1547,Customer_1547,Silver
1548,Customer_1548,Bronze
1549,Customer_1549,Bronze
1550,Customer_1550,Bronze
1551,Customer_1551,Gold
1552,Customer_1552,Bronze
1553,Customer_1553,Silver
1554,Customer_1554,Gold
1555,Customer_1555,Gold
1556,Customer_1556,Gold
1557,Customer_1557,Bronze
1558,Customer_1558,Gold
1559,Customer_1559,Silver
1560,Customer_1560,Gold
1561,Customer_1561,Bronze
1562,Customer_1562,Silver
1563,Customer_1563,Silver
1564,Customer_1564,Bronze
1565,Customer_1565,Bronze
1566,Customer_1566,Silver
1567,Customer_1567,Bronze
1568,Customer_1568,Bronze
1569,Customer_1569,Bronze
1570,Customer_1570,Silver
1571,Customer_1571,Gold
1572,Customer_1572,Bronze
1573,Customer_1573,Gold
1574,Customer_1574,Silver
1575,Customer_1575,Bronze
1576,Customer_1576,Bronze
1577,Customer_1577,Bronze
1578,Customer_1578,Silver
1579,Customer_1579,Gold
1580,Customer_1580,Silver
1581,Customer_1581,Silver
1582,Customer_1582,Gold
1583,Customer_1583,Bronze
1584,Customer_1584,Bronze
1585,Customer_1585,Gold
1586,Customer_1586,Bronze
1587,Customer_1587,Gold
1588,Customer_1588,Gold
1589,Customer_1589,Bronze
1590,Customer_1590,Gold
1591,Customer_1591,Bronze
1592,Customer_1592,Silver
1593,Customer_1593,Bronze
1594,Customer_1594,Gold
1595,Customer_1595,Gold
1596,Customer_1596,Bronze
1597,Customer_1597,Silver
1598,Customer_1598,Gold
1599,Customer_1599,Silver
1600,Customer_1600,Gold
1601,Customer_1601,Silver
1602,Customer_1602,Bronze
1603,Customer_1603,Silver
1604,Customer_1604,Silver
1605,Customer_1605,Bronze
1606,Customer_1606,Gold
1607,Customer_1607,Gold
1608,Customer_1608,Gold
1609,Customer_1609,Bronze
1610,Customer_1610,Gold
1611,Customer_1611,Gold
1612,Customer_1612,Silver
1613,Customer_1613,Gold
1614,Customer_1614,Bronze
1615,Customer_1615,Silver
1616,Customer_1616,Bronze
1617,Customer_1617,Bronze
1618,Customer_1618,Gold
1619,Customer_1619,Gold
1620,Customer_1620,Bronze
1621,Customer_1621,Silver
1622,Customer_1622,Silver
1623,Customer_1623,Gold
1624,Customer_1624,Gold
1625,Customer_1625,Gold
1626,Customer_1626,Silver
1627,Customer_1627,Silver
1628,Customer_1628,Gold
1629,Customer_1629,Gold
1630,Customer_1630,Bronze
1631,Customer_1631,Gold
1632,Customer_1632,Gold
1633,Customer_1633,Silver
1634,Customer_1634,Gold
1635,Customer_1635,Bronze
1636,Customer_1636,Silver
1637,Customer_1637,Silver
1638,Customer_1638,Gold
1639,Customer_1639,Bronze
1640,Customer_1640,Bronze
1641,Customer_1641,Silver
1642,Customer_1642,Bronze
1643,Customer_1643,Silver
1644,Customer_1644,Bronze
1645,Customer_1645,Bronze
1646,Customer_1646,Silver
1647,Customer_1647,Bronze
1648,Customer_1648,Gold
1649,Customer_1649,Silver
1650,Customer_1650,Gold
1651,Customer_1651,Bronze
1652,Customer_1652,Gold
1653,Customer_1653,Gold
1654,Customer_1654,Silver
1655,Customer_1655,Silver
1656,Customer_1656,Silver
1657,Customer_1657,Silver
1658,Customer_1658,Silver
1659,Customer_1659,Bronze
1660,Customer_1660,Silver
1661,Customer_1661,Silver
1662,Customer_1662,Gold
1663,Customer_1663,Bronze
1664,Customer_1664,Bronze
1665,Customer_1665,Gold
1666,Customer_1666,Gold
1667,Customer_1667,Silver
1668,Customer_1668,Bronze
1669,Customer_1669,Bronze
1670,Customer_1670,Bronze
1671,Customer_1671,Gold
1672,Customer_1672,Silver
1673,Customer_1673,Bronze
1674,Customer_1674,Silver
1675,Customer_1675,Bronze
1676,Customer_1676,Gold
1677,Customer_1677,Bronze
1678,Customer_1678,Gold
1679,Customer_1679,Gold
1680,Customer_1680,Silver
1681,Customer_1681,Bronze
1682,Customer_1682,Bronze
1683,Customer_1683,Silver
1684,Customer_1684,Silver
1685,Customer_1685,Gold
1686,Customer_1686,Gold
1687,Customer_1687,Gold
1688,Customer_1688,Gold
1689,Customer_1689,Gold
1690,Customer_1690,Bronze
1691,Customer_1691,Bronze
1692,Customer_1692,Silver
1693,Customer_1693,Gold
1694,Customer_1694,Gold
1695,Customer_1695,Bronze
1696,Customer_1696,Gold
1697,Customer_1697,Silver
1698,Customer_1698,Silver
1699,Customer_1699,Bronze
1700,Customer_1700,Bronze
1701,Customer_1701,Bronze
1702,Customer_1702,Silver
1703,Customer_1703,Bronze
1704,Customer_1704,Gold
1705,Customer_1705,Bronze
1706,Customer_1706,Bronze
1707,Customer_1707,Bronze
1708,Customer_1708,Silver
1709,Customer_1709,Gold
1710,Customer_1710,Gold
1711,Customer_1711,Silver
1712,Customer_1712,Bronze
1713,Customer_1713,Silver
1714,Customer_1714,Bronze
1715,Customer_1715,Gold
1716,Customer_1716,Gold
1717,Customer_1717,Silver
1718,Customer_1718,Bronze
1719,Customer_1719,Silver
1720,Customer_1720,Gold
1721,Customer_1721,Silver
1722,Customer_1722,Silver
1723,Customer_1723,Gold
1724,Customer_1724,Gold
1725,Customer_1725,Silver
1726,Customer_1726,Silver
1727,Customer_1727,Silver
1728,Customer_1728,Silver
1729,Customer_1729,Bronze
1730,Customer_1730,Silver
1731,Customer_1731,Bronze
1732,Customer_1732,Bronze
1733,Customer_1733,Gold
1734,Customer_1734,Gold
1735,Customer_1735,Gold
1736,Customer_1736,Bronze
1737,Customer_1737,Bronze
1738,Customer_1738,Gold
1739,Customer_1739,Bronze
1740,Customer_1740,Bronze
1741,Customer_1741,Silver
1742,Customer_1742,Bronze
1743,Customer_1743,Silver
1744,Customer_1744,Silver
1745,Customer_1745,Gold
1746,Customer_1746,Bronze
1747,Customer_1747,Gold
1748,Customer_1748,Silver
1749,Customer_1749,Gold
1750,Customer_1750,Gold
1751,Customer_1751,Silver
1752,Customer_1752,Bronze
1753,Customer_1753,Silver
1754,Customer_1754,Silver
1755,Customer_1755,Gold
1756,Customer_1756,Gold
1757,Customer_1757,Bronze
1758,Customer_1758,Silver
1759,Customer_1759,Bronze
1760,Customer_1760,Silver
1761,Customer_1761,Bronze
1762,Customer_1762,Bronze
1763,Customer_1763,Bronze
1764,Customer_1764,Bronze
1765,Customer_1765,Silver
1766,Customer_1766,Gold
1767,Customer_1767,Gold
1768,Customer_1768,Bronze
1769,Customer_1769,Gold
1770,Customer_1770,Silver
1771,Customer_1771,Bronze
1772,Customer_1772,Gold
1773,Customer_1773,Gold
1774,Customer_1774,Gold
1775,Customer_1775,Bronze
1776,Customer_1776,Silver
1777,Customer_1777,Silver
1778,Customer_1778,Gold
1779,Customer_1779,Silver
1780,Customer_1780,Bronze
1781,Customer_1781,Gold
1782,Customer_1782,Silver
1783,Customer_1783,Bronze
1784,Customer_1784,Bronze
1785,Customer_1785,Bronze
1786,Customer_1786,Bronze
1787,Customer_1787,Gold
1788,Customer_1788,Gold
1789,Customer_1789,Bronze
1790,Customer_1790,Gold
1791,Customer_1791,Silver
1792,Customer_1792,Gold
1793,Customer_1793,Gold
1794,Customer_1794,Silver
1795,Customer_1795,Bronze
1796,Customer_1796,Gold
1797,Customer_1797,Bronze
1798,Customer_1798,Gold
1799,Customer_1799,Gold
1800,Customer_1800,Silver
1801,Customer_1801,Silver
1802,Customer_1802,Silver
1803,Customer_1803,Silver
1804,Customer_1804,Gold
1805,Customer_1805,Silver
1806,Customer_1806,Silver
1807,Customer_1807,Bronze
1808,Customer_1808,Silver
1809,Customer_1809,Gold
1810,Customer_1810,Bronze
1811,Customer_1811,Silver
1812,Customer_1812,Bronze
1813,Customer_1813,Bronze
1814,Customer_1814,Gold
1815,Customer_1815,Bronze
1816,Customer_1816,Silver
1817,Customer_1817,Gold
1818,Customer_1818,Bronze
1819,Customer_1819,Gold
1820,Customer_1820,Silver
1821,Customer_1821,Gold
1822,Customer_1822,Gold
1823,Customer_1823,Bronze
1824,Customer_1824,Gold
1825,Customer_1825,Silver
1826,Customer_1826,Bronze
1827,Customer_1827,Gold
1828,Customer_1828,Silver
1829,Customer_1829,Bronze
1830,Customer_1830,Silver
1831,Customer_1831,Silver
1832,Customer_1832,Bronze
1833,Customer_1833,Silver
1834,Customer_1834,Gold
1835,Customer_1835,Bronze
1836,Customer_1836,Gold
1837,Customer_1837,Silver
1838,Customer_1838,Bronze
1839,Customer_1839,Bronze
1840,Customer_1840,Gold
1841,Customer_1841,Bronze
1842,Customer_1842,Gold
1843,Customer_1843,Gold
1844,Customer_1844,Gold
1845,Customer_1845,Bronze
1846,Customer_1846,Silver
1847,Customer_1847,Silver
1848,Customer_1848,Gold
1849,Customer_1849,Silver
1850,Customer_1850,Bronze
1851,Customer_1851,Silver
1852,Customer_1852,Silver
1853,Customer_1853,Gold
1854,Customer_1854,Bronze
1855,Customer_1855,Gold
1856,Customer_1856,Gold
1857,Customer_1857,Bronze
1858,Customer_1858,Gold
1859,Customer_1859,Silver
1860,Customer_1860,Gold
1861,Customer_1861,Bronze
1862,Customer_1862,Gold
1863,Customer_1863,Bronze
1864,Customer_1864,Silver
1865,Customer_1865,Bronze
1866,Customer_1866,Gold
1867,Customer_1867,Silver
1868,Customer_1868,Bronze
1869,Customer_1869,Gold
1870,Customer_1870,Silver
1871,Customer_1871,Gold
1872,Customer_1872,Gold
1873,Customer_1873,Bronze
1874,Customer_1874,Gold
1875,Customer_1875,Silver
1876,Customer_1876,Bronze
1877,Customer_1877,Gold
1878,Customer_1878,Silver
1879,Customer_1879,Bronze
1880,Customer_1880,Silver
1881,Customer_1881,Silver
1882,Customer_1882,Gold
1883,Customer_1883,Gold
1884,Customer_1884,Bronze
1885,Customer_1885,Silver
1886,Customer_1886,Bronze
1887,Customer_1887,Gold
1888,Customer_1888,Silver
1889,Customer_1889,Bronze
1890,Customer_1890,Bronze
1891,Customer_1891,Bronze
1892,Customer_1892,Bronze
1893,Customer_1893,Silver
1894,Customer_1894,Silver
1895,Customer_1895,Bronze
1896,Customer_1896,Gold
1897,Customer_1897,Bronze
1898,Customer_1898,Gold
1899,Customer_1899,Gold
1900,Customer_1900,Bronze
1901,Customer_1901,Gold
1902,Customer_1902,Gold
1903,Customer_1903,Gold
1904,Customer_1904,Silver
1905,Customer_1905,Bronze
1906,Customer_1906,Silver
1907,Customer_1907,Bronze
1908,Customer_1908,Gold
1909,Customer_1909,Bronze
1910,Customer_1910,Bronze
1911,Customer_1911,Bronze
1912,Customer_1912,Silver
1913,Customer_1913,Bronze
1914,Customer_1914,Silver
1915,Customer_1915,Gold
1916,Customer_1916,Gold
1917,Customer_1917,Silver
1918,Customer_1918,Bronze
1919,Customer_1919,Silver
1920,Customer_1920,Silver
1921,Customer_1921,Silver
1922,Customer_1922,Gold
1923,Customer_1923,Gold
1924,Customer_1924,Bronze
1925,Customer_1925,Gold
1926,Customer_1926,Silver
1927,Customer_1927,Silver
1928,Customer_1928,Silver
1929,Customer_1929,Gold
1930,Customer_1930,Silver
1931,Customer_1931,Silver
1932,Customer_1932,Bronze
1933,Customer_1933,Gold
1934,Customer_1934,Gold
1935,Customer_1935,Bronze
1936,Customer_1936,Gold
1937,Customer_1937,Gold
1938,Customer_1938,Silver
1939,Customer_1939,Bronze
1940,Customer_1940,Silver
1941,Customer_1941,Bronze
1942,Customer_1942,Gold
1943,Customer_1943,Gold
1944,Customer_1944,Gold
1945,Customer_1945,Bronze
1946,Customer_1946,Silver
1947,Customer_1947,Gold
1948,Customer_1948,Gold
1949,Customer_1949,Gold
1950,Customer_1950,Bronze
1951,Customer_1951,Gold
1952,Customer_1952,Bronze
1953,Customer_1953,Gold
1954,Customer_1954,Silver
1955,Customer_1955,Gold
1956,Customer_1956,Silver
1957,Customer_1957,Silver
1958,Customer_1958,Silver
1959,Customer_1959,Bronze
1960,Customer_1960,Silver
1961,Customer_1961,Gold
1962,Customer_1962,Bronze
1963,Customer_1963,Gold
1964,Customer_1964,Silver
1965,Customer_1965,Gold
1966,Customer_1966,Bronze
1967,Customer_1967,Bronze
1968,Customer_1968,Silver
1969,Customer_1969,Bronze
1970,Customer_1970,Gold
1971,Customer_1971,Gold
1972,Customer_1972,Silver
1973,Customer_1973,Gold
1974,Customer_1974,Gold
1975,Customer_1975,Bronze
1976,Customer_1976,Gold
1977,Customer_1977,Gold
1978,Customer_1978,Bronze
1979,Customer_1979,Bronze
1980,Customer_1980,Bronze
1981,Customer_1981,Gold
1982,Customer_1982,Bronze
1983,Customer_1983,Silver
1984,Customer_1984,Gold
1985,Customer_1985,Gold
1986,Customer_1986,Bronze
1987,Customer_1987,Bronze
1988,Customer_1988,Gold
1989,Customer_1989,Bronze
1990,Customer_1990,Bronze
1991,Customer_1991,Gold
1992,Customer_1992,Silver
1993,Customer_1993,Silver
1994,Customer_1994,Bronze
1995,Customer_1995,Silver
1996,Customer_1996,Gold
1997,Customer_1997,Silver
1998,Customer_1998,Silver
1999,Customer_1999,Gold
2000,Customer_2000,Silver
2001,Customer_2001,Silver
2002,Customer_2002,Silver
2003,Customer_2003,Silver
2004,Customer_2004,Silver
2005,Customer_2005,Silver
2006,Customer_2006,Silver
2007,Customer_2007,Bronze
2008,Customer_2008,Bronze
2009,Customer_2009,Bronze
2010,Customer_2010,Gold
2011,Customer_2011,Bronze
2012,Customer_2012,Silver
2013,Customer_2013,Bronze
2014,Customer_2014,Bronze
2015,Customer_2015,Bronze
2016,Customer_2016,Gold
2017,Customer_2017,Silver
2018,Customer_2018,Gold
2019,Customer_2019,Bronze
2020,Customer_2020,Bronze
2021,Customer_2021,Bronze
2022,Customer_2022,Silver
2023,Customer_2023,Bronze
2024,Customer_2024,Silver
2025,Customer_2025,Silver
2026,Customer_2026,Bronze
2027,Customer_2027,Silver
2028,Customer_2028,Silver
2029,Customer_2029,Silver
2030,Customer_2030,Silver
2031,Customer_2031,Gold
2032,Customer_2032,Silver
2033,Customer_2033,Gold
2034,Customer_2034,Silver
2035,Customer_2035,Gold
2036,Customer_2036,Silver
2037,Customer_2037,Gold
2038,Customer_2038,Silver
2039,Customer_2039,Silver
2040,Customer_2040,Bronze
2041,Customer_2041,Bronze
2042,Customer_2042,Gold
2043,Customer_2043,Silver
2044,Customer_2044,Gold
2045,Customer_2045,Silver
2046,Customer_2046,Gold
2047,Customer_2047,Silver
2048,Customer_2048,Gold
2049,Customer_2049,Silver
2050,Customer_2050,Bronze
2051,Customer_2051,Silver
2052,Customer_2052,Gold
2053,Customer_2053,Gold
2054,Customer_2054,Gold
2055,Customer_2055,Bronze
2056,Customer_2056,Silver
2057,Customer_2057,Bronze
2058,Customer_2058,Bronze
2059,Customer_2059,Bronze
2060,Customer_2060,Bronze
2061,Customer_2061,Gold
2062,Customer_2062,Gold
2063,Customer_2063,Gold
2064,Customer_2064,Gold
2065,Customer_2065,Silver
2066,Customer_2066,Silver
2067,Customer_2067,Bronze
2068,Customer_2068,Gold
2069,Customer_2069,Bronze
2070,Customer_2070,Silver
2071,Customer_2071,Gold
2072,Customer_2072,Bronze
2073,Customer_2073,Silver
2074,Customer_2074,Bronze
2075,Customer_2075,Silver
2076,Customer_2076,Bronze
2077,Customer_2077,Silver
2078,Customer_2078,Gold
2079,Customer_2079,Gold
2080,Customer_2080,Gold
2081,Customer_2081,Silver
2082,Customer_2082,Gold
2083,Customer_2083,Gold
2084,Customer_2084,Bronze
2085,Customer_2085,Gold
2086,Customer_2086,Bronze
2087,Customer_2087,Bronze
2088,Customer_2088,Gold
2089,Customer_2089,Gold
2090,Customer_2090,Bronze
2091,Customer_2091,Bronze
2092,Customer_2092,Bronze
